시도명,시군구명,행정동명,법정동명,행정동코드,법정동코드,연결번호
서울특별시,강서구,가양3동,염창동,1150060500,1150010100,358
서울특별시,강서구,가양3동,가양동,1150060500,1150010400,358
서울특별시,강서구,발산1동,내발산동,1150061100,1150010600,359
서울특별시,강서구,발산1동,외발산동,1150061100,1150010700,359
서울특별시,강서구,우장산동,화곡동,1150061500,1150010300,352
서울특별시,강서구,우장산동,내발산동,1150061500,1150010600,352
서울특별시,강서구,공항동,공항동,1150062000,1150010800,360
서울특별시,강서구,공항동,과해동,1150062000,1150011100,360
서울특별시,강서구,공항동,오곡동,1150062000,1150011200,360
서울특별시,강서구,공항동,오쇠동,1150062000,1150011300,360
서울특별시,강서구,방화1동,방화동,1150063000,1150010900,361
서울특별시,강서구,방화2동,방화동,1150064000,1150010900,362
서울특별시,강서구,방화2동,개화동,1150064000,1150011000,362
서울특별시,강서구,방화3동,방화동,1150064100,1150010900,363
서울특별시,구로구,구로구,구로구,1153000000,1153000000,365
서울특별시,영등포구,영등포구,영등포구,1156000000,1156000000,400
서울특별시,영등포구,영등포본동,영등포동,1156051500,1156010100,401
서울특별시,영등포구,영등포본동,신길동,1156051500,1156013200,401
서울특별시,영등포구,영등포동,영등포동,1156053500,1156010100,403
서울특별시,영등포구,영등포동,영등포동1가,1156053500,1156010200,403
서울특별시,영등포구,영등포동,영등포동2가,1156053500,1156010300,403
서울특별시,영등포구,영등포동,영등포동3가,1156053500,1156010400,403
서울특별시,영등포구,영등포동,영등포동4가,1156053500,1156010500,403
서울특별시,영등포구,양평1동,양평동2가,1156061000,1156012600,412
서울특별시,영등포구,양평1동,양평동3가,1156061000,1156012700,412
서울특별시,영등포구,양평2동,양평동3가,1156062000,1156012700,413
서울특별시,영등포구,양평2동,양평동4가,1156062000,1156012800,413
서울특별시,영등포구,양평2동,양평동5가,1156062000,1156012900,413
서울특별시,영등포구,양평2동,양평동6가,1156062000,1156013000,413
서울특별시,영등포구,양평2동,양화동,1156062000,1156013100,413
서울특별시,영등포구,양평2동,양평동,1156062000,1156013400,413
서울특별시,영등포구,신길1동,신길동,1156063000,1156013200,414
서울특별시,영등포구,신길3동,신길동,1156065000,1156013200,415
서울특별시,영등포구,신길4동,신길동,1156066000,1156013200,416
서울특별시,영등포구,신길5동,신길동,1156067000,1156013200,417
서울특별시,영등포구,신길5동,대림동,1156067000,1156013300,417
서울특별시,영등포구,신길6동,신길동,1156068000,1156013200,418
서울특별시,영등포구,신길7동,신길동,1156069000,1156013200,419
서울특별시,영등포구,대림1동,대림동,1156070000,1156013300,420
서울특별시,영등포구,대림2동,대림동,1156071000,1156013300,421
서울특별시,영등포구,대림3동,대림동,1156072000,1156013300,422
서울특별시,동작구,동작구,동작구,1159000000,1159000000,424
서울특별시,동작구,노량진1동,노량진동,1159051000,1159010100,425
서울특별시,동작구,노량진1동,본동,1159051000,1159010400,425
서울특별시,동작구,노량진2동,노량진동,1159052000,1159010100,427
서울특별시,동작구,상도1동,상도동,1159053000,1159010200,428
서울특별시,동작구,상도1동,상도1동,1159053000,1159010300,428
서울특별시,동작구,상도2동,상도동,1159054000,1159010200,430
서울특별시,동작구,상도3동,상도동,1159055000,1159010200,431
서울특별시,동작구,신대방2동,신대방동,1159068000,1159010900,444
서울특별시,관악구,관악구,관악구,1162000000,1162000000,446
서울특별시,금천구,독산3동,독산동,1154563000,1154510200,390
서울특별시,금천구,독산4동,독산동,1154564000,1154510200,392
서울특별시,금천구,시흥1동,시흥동,1154567000,1154510300,393
서울특별시,금천구,시흥2동,시흥동,1154568000,1154510300,395
서울특별시,금천구,시흥3동,시흥동,1154569000,1154510300,396
서울특별시,금천구,시흥4동,시흥동,1154570000,1154510300,397
서울특별시,금천구,시흥5동,시흥동,1154571000,1154510300,398
서울특별시,영등포구,영등포동,영등포동5가,1156053500,1156010600,403
서울특별시,영등포구,영등포동,영등포동6가,1156053500,1156010700,403
서울특별시,영등포구,영등포동,영등포동7가,1156053500,1156010800,403
서울특별시,영등포구,영등포동,영등포동8가,1156053500,1156010900,403
서울특별시,영등포구,여의동,여의도동,1156054000,1156011000,405
서울특별시,영등포구,당산1동,당산동1가,1156055000,1156011100,406
서울특별시,영등포구,당산1동,당산동2가,1156055000,1156011200,406
서울특별시,영등포구,당산1동,당산동3가,1156055000,1156011300,406
서울특별시,영등포구,당산2동,당산동4가,1156056000,1156011400,407
서울특별시,영등포구,당산2동,당산동5가,1156056000,1156011500,407
서울특별시,영등포구,당산2동,당산동6가,1156056000,1156011600,407
서울특별시,영등포구,당산2동,당산동,1156056000,1156011700,407
서울특별시,영등포구,도림동,도림동,1156058500,1156011800,408
서울특별시,영등포구,문래동,문래동1가,1156060500,1156011900,410
서울특별시,영등포구,문래동,문래동2가,1156060500,1156012000,410
서울특별시,영등포구,문래동,문래동3가,1156060500,1156012100,410
서울특별시,영등포구,문래동,문래동4가,1156060500,1156012200,410
서울특별시,영등포구,문래동,문래동5가,1156060500,1156012300,410
서울특별시,영등포구,문래동,문래동6가,1156060500,1156012400,410
서울특별시,영등포구,양평1동,양평동1가,1156061000,1156012500,412
서울특별시,동작구,상도4동,상도동,1159056000,1159010200,432
서울특별시,동작구,흑석동,흑석동,1159060500,1159010500,433
서울특별시,동작구,사당1동,사당동,1159062000,1159010700,438
서울특별시,동작구,사당2동,동작동,1159063000,1159010600,436
서울특별시,동작구,사당2동,사당동,1159063000,1159010700,436
서울특별시,동작구,사당3동,사당동,1159064000,1159010700,439
서울특별시,동작구,사당4동,사당동,1159065000,1159010700,440
서울특별시,동작구,사당5동,사당동,1159065100,1159010700,441
서울특별시,동작구,대방동,대방동,1159066000,1159010800,442
서울특별시,동작구,신대방1동,신대방동,1159067000,1159010900,443
서울특별시,관악구,신원동,신림동,1162065500,1162010200,460
서울특별시,관악구,서림동,신림동,1162066500,1162010200,462
서울특별시,관악구,신사동,신림동,1162068500,1162010200,465
서울특별시,관악구,신림동,신림동,1162069500,1162010200,466
서울특별시,관악구,난향동,신림동,1162071500,1162010200,469
서울특별시,관악구,조원동,신림동,1162072500,1162010200,470
서울특별시,관악구,대학동,신림동,1162073500,1162010200,471
서울특별시,관악구,삼성동,신림동,1162074500,1162010200,467
서울특별시,관악구,미성동,신림동,1162076500,1162010200,472
서울특별시,관악구,난곡동,신림동,1162077500,1162010200,463
서울특별시,서초구,서초구,서초구,1165000000,1165000000,475
서울특별시,서초구,서초1동,서초동,1165051000,1165010800,476
서울특별시,서초구,서초2동,서초동,1165052000,1165010800,477
서울특별시,서초구,서초3동,방배동,1165053000,1165010100,478
서울특별시,서초구,서초3동,서초동,1165053000,1165010800,478
서울특별시,서초구,서초4동,서초동,1165053100,1165010800,479
서울특별시,서초구,잠원동,잠원동,1165054000,1165010600,480
서울특별시,서초구,반포본동,반포동,1165055000,1165010700,481
서울특별시,서초구,양재1동,우면동,1165065100,1165010300,491
서울특별시,서초구,양재2동,양재동,1165065200,1165010200,492
서울특별시,서초구,양재2동,원지동,1165065200,1165010400,492
서울특별시,서초구,내곡동,내곡동,1165066000,1165010900,493
서울특별시,서초구,내곡동,염곡동,1165066000,1165011000,493
서울특별시,서초구,내곡동,신원동,1165066000,1165011100,493
서울특별시,강남구,강남구,강남구,1168000000,1168000000,495
서울특별시,강남구,신사동,신사동,1168051000,1168010700,496
서울특별시,강남구,신사동,압구정동,1168051000,1168011000,496
서울특별시,강남구,논현1동,논현동,1168052100,1168010800,497
서울특별시,강남구,논현2동,논현동,1168053100,1168010800,498
서울특별시,강남구,압구정동,신사동,1168054500,1168010700,499
서울특별시,강남구,압구정동,압구정동,1168054500,1168011000,499
서울특별시,강남구,청담동,청담동,1168056500,1168010400,501
서울특별시,강남구,삼성1동,삼성동,1168058000,1168010500,503
서울특별시,강남구,삼성2동,삼성동,1168059000,1168010500,504
서울특별시,강남구,대치1동,대치동,1168060000,1168010600,505
서울특별시,강남구,대치2동,대치동,1168061000,1168010600,506
서울특별시,강남구,대치4동,대치동,1168063000,1168010600,508
서울특별시,강남구,역삼1동,역삼동,1168064000,1168010100,509
서울특별시,강남구,역삼2동,역삼동,1168065000,1168010100,510
서울특별시,강남구,도곡1동,도곡동,1168065500,1168011800,511
서울특별시,강남구,도곡2동,도곡동,1168065600,1168011800,512
서울특별시,강남구,개포1동,개포동,1168066000,1168010300,513
서울특별시,강남구,개포2동,개포동,1168067000,1168010300,514
서울특별시,강남구,개포2동,일원동,1168067000,1168011400,514
서울특별시,관악구,보라매동,봉천동,1162052500,1162010100,449
서울특별시,관악구,청림동,봉천동,1162054500,1162010100,452
서울특별시,관악구,성현동,봉천동,1162056500,1162010100,450
서울특별시,관악구,행운동,봉천동,1162057500,1162010100,455
서울특별시,관악구,낙성대동,봉천동,1162058500,1162010100,456
서울특별시,관악구,청룡동,봉천동,1162059500,1162010100,453
서울특별시,관악구,은천동,봉천동,1162060500,1162010100,447
서울특별시,관악구,중앙동,봉천동,1162061500,1162010100,457
서울특별시,관악구,인헌동,봉천동,1162062500,1162010100,458
서울특별시,관악구,남현동,남현동,1162063000,1162010300,459
서울특별시,관악구,서원동,신림동,1162064500,1162010200,460
서울특별시,서초구,반포3동,잠원동,1165058000,1165010600,484
서울특별시,서초구,반포4동,반포동,1165058100,1165010700,485
서울특별시,서초구,방배본동,방배동,1165059000,1165010100,486
서울특별시,서초구,방배1동,방배동,1165060000,1165010100,487
서울특별시,서초구,방배2동,방배동,1165061000,1165010100,488
서울특별시,서초구,방배3동,방배동,1165062000,1165010100,489
서울특별시,서초구,방배4동,방배동,1165062100,1165010100,490
서울특별시,서초구,양재1동,양재동,1165065100,1165010200,491
서울특별시,강남구,개포4동,개포동,1168069000,1168010300,516
서울특별시,강남구,세곡동,세곡동,1168070000,1168011100,521
서울특별시,강남구,세곡동,자곡동,1168070000,1168011200,521
서울특별시,강남구,세곡동,율현동,1168070000,1168011300,521
서울특별시,강남구,일원본동,일원동,1168072000,1168011400,517
서울특별시,강남구,일원본동,수서동,1168072000,1168011500,517
서울특별시,강남구,일원1동,일원동,1168073000,1168011400,518
서울특별시,강남구,일원1동,수서동,1168073000,1168011500,518
서울특별시,강남구,일원2동,개포동,1168074000,1168010300,519
서울특별시,강남구,일원2동,대치동,1168074000,1168010600,519
서울특별시,강남구,일원2동,일원동,1168074000,1168011400,519
서울특별시,서초구,반포1동,반포동,1165056000,1165010700,482
서울특별시,서초구,반포2동,반포동,1165057000,1165010700,483
서울특별시,송파구,풍납2동,풍납동,1171052000,1171010300,525
서울특별시,송파구,거여1동,거여동,1171053100,1171011300,526
서울특별시,송파구,거여2동,거여동,1171053200,1171011300,527
서울특별시,송파구,마천1동,마천동,1171054000,1171011400,528
서울특별시,송파구,마천2동,마천동,1171055000,1171011400,529
서울특별시,송파구,방이1동,방이동,1171056100,1171011100,530
서울특별시,송파구,방이2동,방이동,1171056200,1171011100,531
서울특별시,송파구,오륜동,방이동,1171056600,1171011100,532
서울특별시,송파구,오금동,오금동,1171057000,1171011200,533
서울특별시,송파구,송파1동,송파동,1171058000,1171010400,534
서울특별시,송파구,송파2동,송파동,1171059000,1171010400,535
서울특별시,송파구,석촌동,석촌동,1171060000,1171010500,536
서울특별시,송파구,삼전동,삼전동,1171061000,1171010600,537
서울특별시,송파구,가락본동,가락동,1171062000,1171010700,538
서울특별시,송파구,가락1동,가락동,1171063100,1171010700,539
서울특별시,송파구,가락2동,가락동,1171063200,1171010700,540
서울특별시,송파구,문정1동,문정동,1171064100,1171010800,541
서울특별시,송파구,문정2동,문정동,1171064200,1171010800,542
서울특별시,송파구,문정2동,장지동,1171064200,1171010900,542
서울특별시,송파구,장지동,문정동,1171064600,1171010800,"543, 544"
서울특별시,송파구,장지동,장지동,1171064600,1171010900,"543, 544"
서울특별시,송파구,잠실본동,잠실동,1171065000,1171010100,545
서울특별시,송파구,잠실2동,잠실동,1171067000,1171010100,546
서울특별시,송파구,잠실3동,잠실동,1171068000,1171010100,548
서울특별시,송파구,잠실4동,신천동,1171069000,1171010200,550
서울특별시,송파구,잠실6동,신천동,1171071000,1171010200,551
서울특별시,송파구,잠실7동,잠실동,1171072000,1171010100,552
서울특별시,강동구,강동구,강동구,1174000000,1174000000,554
서울특별시,강동구,강일동,상일동,1174051500,1174010300,"555, 4331"
서울특별시,강동구,강일동,강일동,1174051500,1174011000,"555, 4331"
서울특별시,강동구,상일동,상일동,1174052000,1174010300,556
서울특별시,강동구,명일1동,명일동,1174053000,1174010100,557
서울특별시,강동구,명일2동,명일동,1174054000,1174010100,558
서울특별시,강동구,고덕1동,고덕동,1174055000,1174010200,559
서울특별시,강동구,고덕2동,고덕동,1174056000,1174010200,560
서울특별시,강동구,암사1동,암사동,1174057000,1174010700,561
서울특별시,강동구,암사2동,암사동,1174058000,1174010700,563
서울특별시,강동구,암사3동,암사동,1174059000,1174010700,564
서울특별시,강동구,천호1동,천호동,1174060000,1174010900,565
서울특별시,강동구,천호2동,천호동,1174061000,1174010900,566
서울특별시,강동구,천호3동,천호동,1174062000,1174010900,568
서울특별시,강동구,성내1동,성내동,1174064000,1174010800,569
서울특별시,강동구,성내2동,성내동,1174065000,1174010800,570
서울특별시,강동구,성내3동,성내동,1174066000,1174010800,571
서울특별시,강동구,길동,길동,1174068500,1174010500,572
서울특별시,강동구,둔촌1동,둔촌동,1174069000,1174010600,574
서울특별시,강동구,둔촌2동,둔촌동,1174070000,1174010600,575
서울특별시,강남구,수서동,수서동,1168075000,1168011500,520
서울특별시,송파구,송파구,송파구,1171000000,1171000000,523
서울특별시,송파구,풍납1동,풍납동,1171051000,1171010300,524
서울특별시,서울특별시,서울특별시,서울특별시,1100000000,1100000000,3
서울특별시,종로구,종로구,종로구,1111000000,1111000000,4
서울특별시,종로구,청운효자동,청운동,1111051500,1111010100,5
서울특별시,종로구,청운효자동,신교동,1111051500,1111010200,5
서울특별시,종로구,청운효자동,궁정동,1111051500,1111010300,5
서울특별시,종로구,청운효자동,효자동,1111051500,1111010400,5
서울특별시,종로구,청운효자동,창성동,1111051500,1111010500,5
서울특별시,종로구,청운효자동,통인동,1111051500,1111010800,5
서울특별시,종로구,청운효자동,누상동,1111051500,1111010900,5
서울특별시,종로구,청운효자동,누하동,1111051500,1111011000,5
서울특별시,종로구,청운효자동,옥인동,1111051500,1111011100,5
서울특별시,종로구,청운효자동,세종로,1111051500,1111011900,5
서울특별시,종로구,사직동,통의동,1111053000,1111010600,7
서울특별시,종로구,사직동,적선동,1111053000,1111010700,7
서울특별시,종로구,사직동,체부동,1111053000,1111011200,7
서울특별시,종로구,사직동,필운동,1111053000,1111011300,7
서울특별시,종로구,사직동,내자동,1111053000,1111011400,7
서울특별시,종로구,사직동,사직동,1111053000,1111011500,7
서울특별시,종로구,사직동,도렴동,1111053000,1111011600,7
서울특별시,종로구,사직동,당주동,1111053000,1111011700,7
서울특별시,종로구,사직동,내수동,1111053000,1111011800,7
서울특별시,종로구,사직동,세종로,1111053000,1111011900,7
서울특별시,종로구,사직동,신문로1가,1111053000,1111012000,7
서울특별시,종로구,사직동,신문로2가,1111053000,1111012100,7
서울특별시,종로구,삼청동,팔판동,1111054000,1111013900,8
서울특별시,종로구,삼청동,삼청동,1111054000,1111014000,8
서울특별시,종로구,삼청동,안국동,1111054000,1111014100,8
서울특별시,종로구,삼청동,소격동,1111054000,1111014200,8
서울특별시,종로구,삼청동,화동,1111054000,1111014300,8
서울특별시,종로구,삼청동,사간동,1111054000,1111014400,8
서울특별시,종로구,삼청동,송현동,1111054000,1111014500,8
서울특별시,종로구,부암동,부암동,1111055000,1111018400,9
서울특별시,종로구,부암동,홍지동,1111055000,1111018500,9
서울특별시,종로구,부암동,신영동,1111055000,1111018600,9
서울특별시,종로구,평창동,구기동,1111056000,1111018200,10
서울특별시,종로구,평창동,평창동,1111056000,1111018300,10
서울특별시,종로구,무악동,무악동,1111057000,1111018700,11
서울특별시,종로구,교남동,교남동,1111058000,1111017600,12
서울특별시,종로구,교남동,평동,1111058000,1111017700,12
서울특별시,종로구,교남동,송월동,1111058000,1111017800,12
서울특별시,종로구,교남동,홍파동,1111058000,1111017900,12
서울특별시,종로구,교남동,교북동,1111058000,1111018000,12
서울특별시,종로구,교남동,행촌동,1111058000,1111018100,12
서울특별시,종로구,가회동,가회동,1111060000,1111014600,13
서울특별시,종로구,가회동,재동,1111060000,1111014700,13
서울특별시,종로구,가회동,계동,1111060000,1111014800,13
서울특별시,종로구,가회동,원서동,1111060000,1111014900,13
서울특별시,종로구,종로1·2·3·4가동,세종로,1111061500,1111011900,14
서울특별시,종로구,종로1·2·3·4가동,청진동,1111061500,1111012200,14
서울특별시,종로구,종로1·2·3·4가동,서린동,1111061500,1111012300,14
서울특별시,종로구,종로5·6가동,충신동,1111063000,1111016700,15
서울특별시,종로구,이화동,이화동,1111064000,1111016500,16
서울특별시,종로구,이화동,연건동,1111064000,1111016600,16
서울특별시,종로구,이화동,동숭동,1111064000,1111016800,16
서울특별시,종로구,혜화동,와룡동,1111065000,1111013000,17
서울특별시,종로구,혜화동,혜화동,1111065000,1111016900,17
서울특별시,종로구,혜화동,명륜1가,1111065000,1111017000,17
서울특별시,종로구,혜화동,명륜2가,1111065000,1111017100,17
서울특별시,종로구,혜화동,명륜4가,1111065000,1111017200,17
서울특별시,종로구,혜화동,명륜3가,1111065000,1111017300,17
서울특별시,종로구,창신1동,창신동,1111067000,1111017400,19
서울특별시,종로구,창신2동,창신동,1111068000,1111017400,20
서울특별시,종로구,창신3동,창신동,1111069000,1111017400,21
서울특별시,종로구,숭인1동,숭인동,1111070000,1111017500,22
서울특별시,종로구,숭인2동,숭인동,1111071000,1111017500,23
서울특별시,중구,중구,중구,1114000000,1114000000,25
서울특별시,중구,소공동,소공동,1114052000,1114011100,26
서울특별시,중구,소공동,북창동,1114052000,1114011300,26
서울특별시,중구,소공동,태평로2가,1114052000,1114011400,26
서울특별시,중구,소공동,남대문로2가,1114052000,1114011500,26
서울특별시,중구,소공동,남대문로3가,1114052000,1114011600,26
서울특별시,중구,소공동,남대문로4가,1114052000,1114011700,26
서울특별시,중구,소공동,봉래동1가,1114052000,1114011900,26
서울특별시,중구,소공동,서소문동,1114052000,1114016600,26
서울특별시,중구,소공동,정동,1114052000,1114016700,26
서울특별시,종로구,종로1·2·3·4가동,장사동,1111061500,1111015400,14
서울특별시,종로구,종로1·2·3·4가동,수송동,1111061500,1111012400,14
서울특별시,종로구,종로1·2·3·4가동,중학동,1111061500,1111012500,14
서울특별시,종로구,종로1·2·3·4가동,종로1가,1111061500,1111012600,14
서울특별시,종로구,종로1·2·3·4가동,공평동,1111061500,1111012700,14
서울특별시,종로구,종로1·2·3·4가동,관훈동,1111061500,1111012800,14
서울특별시,종로구,종로1·2·3·4가동,견지동,1111061500,1111012900,14
서울특별시,종로구,종로1·2·3·4가동,와룡동,1111061500,1111013000,14
서울특별시,종로구,종로1·2·3·4가동,권농동,1111061500,1111013100,14
서울특별시,종로구,종로1·2·3·4가동,운니동,1111061500,1111013200,14
서울특별시,종로구,종로1·2·3·4가동,익선동,1111061500,1111013300,14
서울특별시,종로구,종로1·2·3·4가동,경운동,1111061500,1111013400,14
서울특별시,종로구,종로1·2·3·4가동,관철동,1111061500,1111013500,14
서울특별시,종로구,종로1·2·3·4가동,인사동,1111061500,1111013600,14
서울특별시,종로구,종로1·2·3·4가동,낙원동,1111061500,1111013700,14
서울특별시,종로구,종로1·2·3·4가동,종로2가,1111061500,1111013800,14
서울특별시,종로구,종로1·2·3·4가동,훈정동,1111061500,1111015000,14
서울특별시,종로구,종로1·2·3·4가동,묘동,1111061500,1111015100,14
서울특별시,종로구,종로1·2·3·4가동,봉익동,1111061500,1111015200,14
서울특별시,종로구,종로1·2·3·4가동,돈의동,1111061500,1111015300,14
서울특별시,종로구,종로5·6가동,종로6가,1111063000,1111016400,15
서울특별시,종로구,종로1·2·3·4가동,관수동,1111061500,1111015500,14
서울특별시,종로구,종로1·2·3·4가동,종로3가,1111061500,1111015600,14
서울특별시,종로구,종로1·2·3·4가동,인의동,1111061500,1111015700,14
서울특별시,종로구,종로1·2·3·4가동,예지동,1111061500,1111015800,14
서울특별시,종로구,종로1·2·3·4가동,원남동,1111061500,1111015900,14
서울특별시,종로구,종로1·2·3·4가동,종로4가,1111061500,1111016100,14
서울특별시,종로구,종로5·6가동,연지동,1111063000,1111016000,15
서울특별시,종로구,종로5·6가동,효제동,1111063000,1111016200,15
서울특별시,종로구,종로5·6가동,종로5가,1111063000,1111016300,15
서울특별시,중구,회현동,남창동,1114054000,1114011200,27
서울특별시,중구,회현동,남대문로3가,1114054000,1114011600,27
서울특별시,중구,회현동,남대문로4가,1114054000,1114011700,27
서울특별시,중구,회현동,남대문로5가,1114054000,1114011800,27
서울특별시,중구,회현동,봉래동1가,1114054000,1114011900,27
서울특별시,중구,회현동,봉래동2가,1114054000,1114012000,27
서울특별시,중구,회현동,회현동1가,1114054000,1114012100,27
서울특별시,중구,회현동,회현동2가,1114054000,1114012200,27
서울특별시,중구,회현동,충무로1가,1114054000,1114012400,27
서울특별시,중구,회현동,순화동,1114054000,1114016800,27
서울특별시,중구,명동,무교동,1114055000,1114010100,28
서울특별시,중구,명동,다동,1114055000,1114010200,28
서울특별시,중구,명동,회현동2가,1114055000,1114012200,28
서울특별시,중구,명동,회현동3가,1114055000,1114012300,28
서울특별시,중구,명동,충무로1가,1114055000,1114012400,28
서울특별시,중구,명동,충무로2가,1114055000,1114012500,28
서울특별시,중구,명동,명동1가,1114055000,1114012600,28
서울특별시,중구,명동,명동2가,1114055000,1114012700,28
서울특별시,중구,명동,남산동1가,1114055000,1114012800,28
서울특별시,중구,명동,남산동2가,1114055000,1114012900,28
서울특별시,중구,명동,남산동3가,1114055000,1114013000,28
서울특별시,중구,명동,저동1가,1114055000,1114013100,28
서울특별시,중구,명동,예장동,1114055000,1114014200,28
서울특별시,중구,필동,충무로4가,1114057000,1114013200,29
서울특별시,중구,필동,충무로5가,1114057000,1114013300,29
서울특별시,중구,필동,묵정동,1114057000,1114013600,29
서울특별시,중구,필동,필동1가,1114057000,1114013700,29
서울특별시,중구,필동,필동2가,1114057000,1114013800,29
서울특별시,중구,필동,필동3가,1114057000,1114013900,29
서울특별시,중구,필동,남학동,1114057000,1114014000,29
서울특별시,중구,필동,주자동,1114057000,1114014100,29
서울특별시,종로구,종로1·2·3·4가동,원남동,1111061500,1111015900,14
서울특별시,종로구,종로1·2·3·4가동,종로4가,1111061500,1111016100,14
서울특별시,종로구,종로5·6가동,연지동,1111063000,1111016000,15
서울특별시,종로구,종로5·6가동,효제동,1111063000,1111016200,15
서울특별시,종로구,종로5·6가동,종로5가,1111063000,1111016300,15
서울특별시,종로구,종로5·6가동,종로6가,1111063000,1111016400,15
서울특별시,종로구,종로5·6가동,충신동,1111063000,1111016700,15
서울특별시,종로구,이화동,이화동,1111064000,1111016500,16
서울특별시,종로구,이화동,연건동,1111064000,1111016600,16
서울특별시,종로구,이화동,동숭동,1111064000,1111016800,16
서울특별시,종로구,혜화동,와룡동,1111065000,1111013000,17
서울특별시,노원구,하계2동,하계동,1135061200,1135010400,231
서울특별시,노원구,중계본동,중계동,1135061900,1135010600,232
서울특별시,노원구,중계1동,중계동,1135062100,1135010600,233
서울특별시,노원구,중계4동,상계동,1135062400,1135010500,236
서울특별시,노원구,중계4동,중계동,1135062400,1135010600,236
서울특별시,노원구,중계2·3동,중계동,1135062500,1135010600,234
서울특별시,노원구,상계1동,상계동,1135063000,1135010500,237
서울특별시,노원구,상계2동,상계동,1135064000,1135010500,238
서울특별시,노원구,상계3·4동,상계동,1135066500,1135010500,239
서울특별시,노원구,상계5동,상계동,1135067000,1135010500,241
서울특별시,노원구,상계6·7동,상계동,1135069500,1135010500,242
서울특별시,노원구,상계8동,상계동,1135070000,1135010500,244
서울특별시,노원구,상계9동,상계동,1135071000,1135010500,245
서울특별시,노원구,상계10동,상계동,1135072000,1135010500,246
서울특별시,은평구,은평구,은평구,1138000000,1138000000,248
서울특별시,은평구,녹번동,녹번동,1138051000,1138010200,249
서울특별시,은평구,불광1동,불광동,1138052000,1138010300,250
서울특별시,은평구,불광2동,불광동,1138053000,1138010300,251
서울특별시,은평구,갈현1동,갈현동,1138055100,1138010400,253
서울특별시,은평구,갈현2동,갈현동,1138055200,1138010400,254
서울특별시,은평구,구산동,구산동,1138056000,1138010500,255
서울특별시,은평구,대조동,대조동,1138057000,1138010600,256
서울특별시,서대문구,천연동,냉천동,1141052000,1141010500,273
서울특별시,서대문구,천연동,천연동,1141052000,1141010600,273
서울특별시,서대문구,천연동,옥천동,1141052000,1141010700,273
서울특별시,서대문구,천연동,영천동,1141052000,1141010800,273
서울특별시,서대문구,천연동,현저동,1141052000,1141010900,273
서울특별시,서대문구,북아현동,북아현동,1141055500,1141011000,274
서울특별시,서대문구,충현동,충정로2가,1141056500,1141010100,271
서울특별시,서대문구,충현동,충정로3가,1141056500,1141010200,271
서울특별시,서대문구,충현동,합동,1141056500,1141010300,271
서울특별시,서대문구,충현동,미근동,1141056500,1141010400,271
서울특별시,서대문구,충현동,북아현동,1141056500,1141011000,271
서울특별시,서대문구,신촌동,대현동,1141058500,1141011200,276
서울특별시,서대문구,신촌동,대신동,1141058500,1141011300,276
서울특별시,서대문구,신촌동,신촌동,1141058500,1141011400,276
서울특별시,서대문구,신촌동,봉원동,1141058500,1141011500,276
서울특별시,서대문구,신촌동,창천동,1141058500,1141011600,276
서울특별시,서대문구,연희동,연희동,1141061500,1141011700,278
서울특별시,서대문구,홍제1동,홍제동,1141062000,1141011100,281
서울특별시,서대문구,홍제3동,홍제동,1141064000,1141011100,283
서울특별시,종로구,혜화동,혜화동,1111065000,1111016900,17
서울특별시,종로구,혜화동,명륜1가,1111065000,1111017000,17
서울특별시,종로구,혜화동,명륜2가,1111065000,1111017100,17
서울특별시,종로구,혜화동,명륜4가,1111065000,1111017200,17
서울특별시,종로구,혜화동,명륜3가,1111065000,1111017300,17
서울특별시,종로구,창신1동,창신동,1111067000,1111017400,19
서울특별시,종로구,창신2동,창신동,1111068000,1111017400,20
서울특별시,종로구,창신3동,창신동,1111069000,1111017400,21
서울특별시,종로구,숭인1동,숭인동,1111070000,1111017500,22
서울특별시,종로구,숭인2동,숭인동,1111071000,1111017500,23
서울특별시,중구,중구,중구,1114000000,1114000000,25
서울특별시,중구,소공동,소공동,1114052000,1114011100,26
서울특별시,중구,소공동,북창동,1114052000,1114011300,26
서울특별시,중구,소공동,태평로2가,1114052000,1114011400,26
서울특별시,중구,소공동,남대문로2가,1114052000,1114011500,26
서울특별시,중구,소공동,남대문로3가,1114052000,1114011600,26
서울특별시,중구,소공동,남대문로4가,1114052000,1114011700,26
서울특별시,중구,소공동,봉래동1가,1114052000,1114011900,26
서울특별시,중구,소공동,서소문동,1114052000,1114016600,26
서울특별시,중구,소공동,정동,1114052000,1114016700,26
서울특별시,중구,소공동,순화동,1114052000,1114016800,26
서울특별시,중구,소공동,의주로1가,1114052000,1114016900,26
서울특별시,중구,소공동,충정로1가,1114052000,1114017000,26
서울특별시,마포구,공덕동,신공덕동,1144056500,1144010300,294
서울특별시,중구,명동,태평로1가,1114055000,1114010300,28
서울특별시,중구,명동,을지로1가,1114055000,1114010400,28
서울특별시,중구,명동,을지로2가,1114055000,1114010500,28
서울특별시,중구,명동,남대문로1가,1114055000,1114010600,28
서울특별시,중구,명동,삼각동,1114055000,1114010700,28
서울특별시,중구,명동,수하동,1114055000,1114010800,28
서울특별시,중구,명동,장교동,1114055000,1114010900,28
서울특별시,중구,명동,수표동,1114055000,1114011000,28
서울특별시,중구,명동,남대문로2가,1114055000,1114011500,28
서울특별시,중구,명동,회현동1가,1114055000,1114012100,28
서울특별시,중구,필동,예장동,1114057000,1114014200,29
